,evaluation,date,label
2056,Lyft拚全自動駕駛，遠赴慕尼黑與BMW為鄰,2018-2-1,0
2057,MNI芝加哥指數勝預期，ADP美國民間就業報佳音,2018-2-1,1
2058,《美債》Fed鷹聲響起、財政部加發債 殖利率盤中創高,2018-2-1,-1
2059,比特幣撞冰山、單月跌幅創3年之最！600億美元蒸發,2018-2-1,-1
2060,《農產品》美元下跌激勵 CBOT農產品1月份收高,2018-2-1,-1
2061,《貴金屬》1月份黃金期貨上漲2.6% ETF持倉增加,2018-2-1,1
2062,高通財報勝預期，宣布擴大與三星合作、交互授權,2018-2-1,-1
2063,《金屬》美元表現疲弱 LME基本金屬全面上漲,2018-2-1,-1
2064,《油價》預期需求強勁 NYMEX原油月線上漲7%,2018-2-1,-1
2065,《美股》Fed立場略偏鷹、道瓊漲勢縮！超微、美光嗨,2018-2-1,0
2066,《財報》Azure雲端大躍進，微軟前季業績超標,2018-2-1,-1
2067,Switch氣勢勝Wii、首年表現比PS4優！任天堂升銷量目標,2018-2-1,1
2068,《歐股》財報憂喜參半，泛歐指日K連三黑、小挫0.2%,2018-2-1,-1
2069,新漢：間接投資之子公司北京興漢網際獲准於中華人民共和國之新三板掛牌,2018-3-1,0
2070,超車中國！印度Q4 GDP成長7.2%、官員喊10%不是夢,2018-3-1,1
2071,川普貿易戰第二彈傳周四出台，或對進口鋁鐵加稅,2018-3-1,-1
2072,《日股》日經挫1.56%、「首日」連漲記錄止於20個月,2018-3-1,-1
2073,Panasonic無暇他顧！韓廠搶市佔、砸3億美元擴產,2018-3-1,0
2074,美股不再平靜無波！Fed縮表、殖利率與通膨上揚為禍首,2018-3-1,-1
2075,智慧居家市場將達200億美元、亞馬遜收購視訊門鈴商卡位,2018-3-1,-1
2076,垃圾債空單飆歷史高！利差擴大、投資人跳船求生,2018-3-1,-1
2077,鮑爾說溜嘴、上修利率點狀圖？美元指數月漲幅飆1年高,2018-3-1,-1
2078,美國金融鬆綁動起來，傳川普政府近月宣布修法,2018-3-1,-1
2079,美股跌什麼？市場料鮑爾有Guts、不怕回檔將續升息,2018-3-1,0
2080,《美國經濟》企業投資縮手，元月核心資本財遜預期,2018-3-1,-1
2081,虛擬貨幣挖礦要小心！日本遭劫持PC數量飆增至16倍,2018-3-1,-1
2082,《美債》月底買盤湧入、長債殖利率挫；殖利率曲線走平,2018-3-1,-1
2083,《美國經濟》Q4 GDP成長微幅下修，動能估逐季回升,2018-3-1,-1
2084,陸推31條惠台措施，台資企業享陸企同等待遇,2018-3-1,-1
2085,《美股》鮑爾證詞續發威！道瓊翻黑破50日線、能源慘,2018-3-1,0
2086,光寶科擬以交易對價3.6億美元及取得立景創新10%股權，讓售相機模組事業(補充),2018-3-1,-1
2087,光寶科：因應未來聚焦核心事業之戰略方向，董事會通過讓售相機模組事業案,2018-3-1,0
2088,《農產品》天氣不利影響 CBOT農產品月線走高,2018-3-1,-1
2089,《貴金屬》美元上漲 COMEX黃金下跌0.2%,2018-3-1,1
2090,《金屬》大陸經濟數據疲弱 LME金屬全面下跌,2018-3-1,-1
2091,《油價》庫存以及產油增長 NYMEX原油跌逾2%,2018-3-1,1
2092,車輛電子化、車用PCB訂單增！CMK泰國廠擴產25%,2018-3-1,1
2093,《歐股》FED暗示升息加快，指數齊跌、英鎊重貶,2018-3-1,1
2094,川普傳本週就會釋出中國關稅名單！高科技品為最大宗,2018-4-2,-1
2095,印度傳擬對智慧型手機PCB加課一成關稅,2018-4-2,0
2096,《日股》獲利了結 日經翻黑；JDI暴跌、創7個半月低,2018-4-2,-1
2097,科技業搶生意！外資：2025年銀行營收恐少1-3,2018-4-2,-1
2098,LGD OLED傳首度切入華為手機供應鏈,2018-4-2,1
2099,美國30年債殖利率回測3%！若無法守穩、短期內料拉回,2018-4-2,0
2100,日本擬定方針：自動駕駛發生事故、車主負賠償責任,2018-4-2,0
2101,比特幣陷上升趨勢線保衛戰！50週均線、RSI指反轉可期,2018-4-2,-1
2102,5G將是,2018-4-2,0
2103,日本製造業PMI連二個月下滑，韓國陷萎縮,2018-4-2,1
2104,抗議流動性燒光傳言？Musk愚人節玩笑：特斯拉已破產,2018-4-2,0
2105,台代工廠慘！3大壓力罩頂：成本飆、愛瘋不順、中美衝突,2018-4-2,-1
2106,憂日圓轉強衝擊，外資賣超日股創17年新高,2018-4-2,-1
2107,工具機訂單夯、日廠忙增產！Citizen倍增菲律賓產能,2018-4-2,-1
2108,美關稅、陸太陽能廠沒在怕，增產30%供應新興市場,2018-4-2,-1
2109,專挑川普票倉猛打！陸今報復美國關稅、畜牧農業中槍,2018-4-2,0
2110,日銀短觀遜色、2年來首見惡化；日經無懼、翻紅走揚,2018-4-2,-1
2111,向水行俠致敬！Nvidia次代車用晶片定名Orin、採7奈米製程,2018-4-2,0
2112,黃金、債券出現多方技術線型！美銀：美股剛好在暴風眼,2018-4-2,-1
2113,2030年日本都道府縣人口數全萎縮；45年高齡比重36.8%,2018-4-2,0
2114,全球四千億美元股息蓄勢待發，大摩吹響多頭反攻號角,2018-4-2,-1
2115,恒耀因有重大訊息待公佈，經櫃買中心同意自4-2起暫停交易,2018-4-2,-1
2116,5-2新台幣兌美元匯率以29.758元作收，貶值1.53角,2018-5-2,-1
2117,全球智慧型手機連兩季衰退，小米Q1逆勢跳增101%,2018-5-2,0
2118,《日股》長假前夕 日經翻黑結束連3揚；蘋概股嗨漲,2018-5-2,1
2119,鋁價恐拉回！美大開後門、Rusal有望逃過制裁,2018-5-2,0
2120,P10 lite日本超人氣、華為力壓華碩奪SIM-Free 4成市佔,2018-5-2,0
2121,東芝拚命還債，傳記憶體部門可能不賣了,2018-5-2,0
2122,新台幣兌美元匯價中午暫收29.719元，貶值1.14角,2018-5-2,1
2123,美國民間營建支出創2011年1月以來最大月降幅,2018-5-2,1
2124,傳美施壓放棄,2018-5-2,-1
2125,財新四月中國製造業PMI勝預期，惟出口現隱憂,2018-5-2,-1
2126,增資50億美元也不一定救得起，特斯拉空單飆新高,2018-5-2,-1
2127,價格升、生產降！美國ISM製造業PMI盪2017年7月新低,2018-5-2,1
2128,美元強彈、年線轉正！當心歐元-原物料多單出場釀賣壓,2018-5-2,-1
2129,蘋果財務長：NAND將在不久後走低、DRAM今年底觸頂,2018-5-2,-1
2130,任天堂智慧機遊戲拚千億營收；Switch前進中東-東南亞,2018-5-2,-1
2131,《美國經濟》四月車市依舊冷，日產新車銷售量年減近三成,2018-5-2,1
2132,《美股》ISM製造業PMI遜、道指收低，費半、科技收高,2018-5-2,-1
2133,《美債》FED召開利率會議、2年債殖利率破九年高,2018-5-2,-1
2134,立足台灣、搶攻亞洲！日立：考慮興建風電機器工廠,2018-5-2,0
2135,《農產品》乾旱天氣影響 CBOT小麥大漲3.7%,2018-5-2,-1
2136,《貴金屬》COMEX黃金跌近1% ETF持倉減少,2018-5-2,1
2137,《金屬》擔憂大陸需求 LME基本金屬多數下跌,2018-5-2,1
2138,芝加哥指數遜預期，逾五成廠商稱關稅對營運衝擊不大,2018-5-2,0
2139,《油價》美產油續創新高 NYMEX原油跌近2%,2018-5-2,-1
2140,美國3月實質個人消費支出年增幅創2016年以來新低,2018-5-2,1
2141,《歐股》勞動節交投淡，泛歐指收小跌、英鎊重貶逾1%,2018-5-2,0
2142,中裕：愛滋病新藥Trogarzo即日起在美國正式開始銷售,2018-5-2,-1
2143,蘋果財報、財測優盤後漲，愛瘋銷量季減3成、遜預期,2018-5-2,1
2144,協益董事會決議辦理現金減資20%,2018-5-2,0
2145,美增課關稅，鋼價短多長空、年底恐回檔20%？,2018-6-1,-1
2146,鈞寶自結4月合併獲利3877萬元，每股稅後0.46元,2018-6-1,-1
2147,6-1新台幣兌美元匯率以29.864元作收，升值1.16角,2018-6-1,-1
2148,美景氣好轉、一元店人氣不再！Dollar Tree股價瀉14%,2018-6-1,-1
2149,「錢」景不明，德銀債信遭標普調降,2018-6-1,-1
2150,南非幣3個半月貶10%！貿易陷逆差、土地沒收問題壓頂,2018-6-1,1
2151,《日股》日經翻黑小跌；TMC完成出售、東芝挫約1%,2018-6-1,-1
2152,芝加哥指數勝預期、逾6成企業面臨供給面議題衝擊,2018-6-1,0
2153,Challenger：1-5月美國企業宣告增聘人數年減近五成,2018-6-1,-1
2154,美元嚴重超買！專家：短期指標過熱 遇200週均線將拉回,2018-6-1,0
2155,臉書飆4個月高！歐盟個資法似千禧蟲虛驚、科技大廠翻紅,2018-6-1,1
2156,新台幣兌美元匯價中午暫收29.878元，升值1.02角,2018-6-1,-1
2157,當心！A股股權稀釋問題嚴重、被動基金完成入摩建倉,2018-6-1,0
2158,全球車用IC今年估增18.5%，有望連三年創新高,2018-6-1,1
2159,盟友撕破臉！美對歐加墨課鋼鋁稅 德美貿易接著終結？,2018-6-1,-1
2160,油價跌勢有限！OPEC不會坐視、美輸出受阻，基本面仍穩,2018-6-1,-1
2161,美國新興市場股票基金單週失血創近一年半最慘,2018-6-1,-1
2162,蘋果換芯衝擊，德國類比IC廠Dialog下修財測,2018-6-1,-1
2163,光纖網路設備廠Ciena上季毛利率下滑、股價盪2月低,2018-6-1,-1
2164,美光摔近8%！大摩警告股價飆太快 記憶體市場山雨欲來,2018-6-1,-1
2165,陸股平靜是假象？老大哥全面監控、不聽話立遭警告,2018-6-1,0
2166,憲政危機解除，義大利新聯合政府周五宣誓就職,2018-6-1,0
2167,川普高關稅影響不大？日本4月對美鋼鐵出口量大增1成,2018-6-1,0
2168,《美債》美國對伙伴掀貿易戰、升息預期降！殖利率跌,2018-6-1,-1
2169,瑜伽服品牌露露檸檬財報讚，盤後大漲挑戰歷史高點,2018-6-1,1
2170,《美國經濟》上週初領失業金22.1萬人優於預期,2018-6-1,-1
2171,《美股》美鋼鋁關稅引來報復！鋼鐵股紅翻黑 道瓊臉綠,2018-6-1,1
2172,新機將掀iPhone超級循環？分析師：18個月上看3.5億支,2018-6-1,0
2173,《農產品》乙醇產量增加 CBOT玉米上漲0.1%,2018-6-1,1
2174,《貴金屬》COMEX黃金下跌0.1% ETF持倉減少,2018-6-1,-1
2175,《金屬》需求強勁庫存減少 鎳價月線上漲11%,2018-6-1,1
2176,軟銀視野基金看好GM Cruise自駕車、投資22.5億美元,2018-6-1,0
2177,《油價》油品庫存增加 NYMEX原油下跌1.7%,2018-6-1,1
2178,《歐股》歐美貿易戰引信燃起，德股重摔、汽車股嚇跌,2018-6-1,-1
2179,宏達電宣布製造部門將縮減1500人，9月底前執行完畢,2018-7-2,-1
2180,台泥自結5月獲利26.14億元，每股稅後0.56元,2018-7-2,0
2181,國巨自結5月獲利35億元，每股稅後9.95元,2018-7-2,0
2182,應華擬與艾姆勒合資，共同於中國市場開發新能源車散熱模組業務,2018-7-2,0
2183,《韓股》韓出口萎縮、股市交易量暴跌！KOSPI摔13個月低,2018-7-2,-1
2184,投資人轉抱現金！股票基金失寵、爆史上第二大失血潮,2018-7-2,-1
2185,《日股》日經慘摔2個半月低；夏普暴跌、太陽誘電17年高,2018-7-2,-1
2186,MLCC緊繃感前所未見、恐再缺貨1年；太陽誘電飆17年高,2018-7-2,-1
2187,川普準備攤牌？Axios：美國政府密謀實質性退出WTO,2018-7-2,-1
2188,鋼鐵關稅是小菜、川普將端主菜汽車關稅？歐嗆3千億美元報復,2018-7-2,-1
2189,不滿歐盟新難民協議，德國內政部長請辭明志,2018-7-2,0
2190,美元淨多單創高！新興市場倒地浮死叉、恐再摔12%？,2018-7-2,-1
2191,中國硬尬軟銀願景基金，擬成立150億美元科技基金,2018-7-2,0
2192,人幣兌美元創1994年最大貶幅、A股上半年熊冠全球,2018-7-2,-1
2193,油價上看100美元？沙國與美私相授受、伊朗或關運油要道反擊,2018-7-2,0
2194,日銀短觀遜色、5年半來首見連2季惡化；日經走跌,2018-7-2,-1
2195,戴爾拚重新上市在即，最快周一宣布,2018-7-2,0
2196,隆中：接獲顧剛維、顧哲銘公開收購公司普通股股份通知,2018-7-2,0
2197,全面宣「戰」？川普：中國5千億美元產品恐面臨關稅,2018-7-2,-1
2198,EV市場擴大、日廠增產半導體搶市；東芝傳擴產至1.5倍,2018-7-2,-1
2199,《美債》殖利率利差再破10年低、高盛-小摩轉看多長債,2018-7-2,-1
2200,特斯拉辦到了，馬斯克宣布Model 3量產達陣,2018-7-2,-1
2201,《美股》那指連續8季收高，NIKE單日漲11%創歷史新高,2018-7-2,-1
2202,《農產品》擔憂中美貿易 CBOT農產品月線走跌,2018-7-2,1
2203,《貴金屬》美元漲 上半年貴金屬價格全面收低,2018-7-2,-1
2204,《金屬》貿易戰擔憂 LME金屬週月線全面下跌,2018-7-2,-1
2205,《油價》NYMEX原油上漲1%續創逾3年半新高,2018-7-2,1
2206,芝加哥調查讚，近四分之一美國企業稱貿易戰衝擊大,2018-7-2,-1
2207,《歐股》歐洲難民問題有解，德股勁揚、歐元強彈逾1%,2018-7-2,-1
2208,能源價格、關稅拉抬，美國密大通膨預期創2015年新高,2018-7-2,-1
2209,美國個人支出遜、核心通膨年增率2012年來首度達標,2018-7-2,1
2210,夏普撤回增資主因？日媒：股價跌勢超預期、鴻海震怒,2018-7-2,-1
2211,《歐股》貿易戰煙硝再起，礦業股摔、泛歐指收黑0.5%,2018-8-1,0
2212,貿易戰首波成績出爐！美國經濟獨強、中歐墨趴地,2018-8-1,-1
2213,油價遇10年線反壓！神準專家：布蘭特1年下探45美元,2018-8-1,-1
2214,《日股》日圓貶 日經續揚；夏普飆7%、Sony衝10年半高,2018-8-1,1
2215,鮮明對比！美國4成民眾喊工作多、中國製造業忙裁員,2018-8-1,-1
2216,貿易戰衝擊、出口降溫！歐元區GDP慘、摔至2年低,2018-8-1,-1
2217,救A股、陸擬放鬆外資限制！中美股市比創瘋牛行情前低,2018-8-1,0
2218,不怕貿易戰！芝加哥企業調查夯、價格支付創10年新高,2018-8-1,1
2219,"比臉書更慘！騰訊市值蒸發1,400億美元、自高點崩25%",2018-8-1,-1
2220,NBI漲！輝瑞樂看川普政策 股價飆破前高、躍16年高點,2018-8-1,-1
2221,川普樂！美國受薪階級薪資增幅創2008年以來新高,2018-8-1,-1
2222,庫存調整 MCU廠瑞薩本季純益恐摔6成；股價暴跌10%,2018-8-1,-1
2223,中美談判進展不大：雙方終於放棄不切實際的初步主張,2018-8-1,0
2224,日本製造業PMI盪11個月低，南韓製造業連5個月衰退,2018-8-1,1
2225,SolarCity灌水？前員工爆料：幽靈營收達數百萬美元,2018-8-1,0
2226,夏普今秋智慧機將採自家OLED面板；股價飆1個半月高,2018-8-1,-1
2227,逼中國上談判桌，傳川普下令對二千億陸貨加高稅率,2018-8-1,0
2228,貿易戰第一張倒下骨牌、陸,2018-8-1,0
2229,殖利率比長債、SPY還高！新債王推MBS、風險幾乎是零,2018-8-1,1
2230,中國Q2智慧機出貨量年減7%，愛瘋居前五大熱賣機種,2018-8-1,1
2231,MLCC夯、村田營收創同期高；產能全開、與客戶談漲價,2018-8-1,-1
2232,《財報》慧榮Q2淨利年增近三成，惟本季展望遜預期,2018-8-1,1
2233,PMI慘跌、習大怕了？政治局會議釋訊息、料擴大寬鬆,2018-8-1,0
2234,遊戲事業優 Sony升財測、股價衝10年高；智慧機創新低,2018-8-1,-1
2235,《美債》BOJ續寬鬆、美長債吸引力跳增，殖利率走軟,2018-8-1,-1
2236,IDC：華為智慧機市占首度超越蘋果，三星出貨量減1成,2018-8-1,1
2237,戴樂格半導體併購破局，Synaptics盤後狂瀉逾13%,2018-8-1,0
2238,《農產品》表現兩極 今年來小麥漲3成 粗糖跌3成,2018-8-1,1
2239,中裕：歐洲藥品管理局確認TROGARZO新藥藥證申請可採加速審查,2018-8-1,1
2240,《貴金屬》分析師看好金價 COMEX黃金上漲0.2%,2018-8-1,0
2241,《美股》中美傳擬重啟談判 惟進展少！道瓊 人幣漲幅縮,2018-8-1,-1
2242,《金屬》中美或重啟貿易談判 LME金屬多數上漲,2018-8-1,1
2243,《油價》伊朗供應擔憂降溫 NYMEX原油下跌2%,2018-8-1,-1
2244,Labo不給力、Switch銷售難看陷萎縮；任天堂財測遜色,2018-8-1,-1
2245,蘋果盤後拚歷史高！愛瘋銷量遜、ASP優，服務營收破表,2018-8-1,1
2246,上證量價齊縮、9成摜破200日線！等美股修正、陸股才觸底？,2018-8-31,-1
2247,巴菲特：蘋果別投資特斯拉、馬斯克太常推文不利生產,2018-8-31,0
2248,《日股》日經結束連8揚；夏普摔1個月低、石油股重挫,2018-8-31,1
2249,華為恐被迫缺席5G，三星搶出頭機會來了,2018-8-31,0
2250,商用需求夯、日本PC出貨增幅遠超全球水準；蘋果慘摔,2018-8-31,1
2251,危機蔓延！印尼債狂失血、印尼盾近98年亞洲金融危機低,2018-8-31,-1
2252,南非幣摔兩週低！副總統：土改若不施行、恐陷大災難,2018-8-31,-1
2253,金色新iPhone官方照曝光？近半數美iPhone用戶想換新機,2018-8-31,0
2254,風險胃口好轉，美國股票基金流入創四周新高,2018-8-31,0
2255,福特遭降評、差一步變垃圾！墮落天使警告現、債市告急？,2018-8-31,-1
2256,《財報》中國電商業績大爆發，Lululemon前季獲利倍增,2018-8-31,-1
2257,遵從川普制裁！JXTG等日企傳10月停止進口伊朗產原油,2018-8-31,-1
2258,阿國央行升息至60%遭無視！披索盤中暴貶2成 里拉慘,2018-8-31,-1
2259,新興債ETF破歷史低！新興國家誰先倒下、土阿恐撐不過一年,2018-8-31,-1
2260,川普未否認下週對陸課稅，狠批陸操縱貨幣、威脅退WTO,2018-8-31,-1
2261,日本工業生產難看、4年來首見連3個月萎縮；日經走跌,2018-8-31,0
2262,入摩第二階段將引爆行情？陸股跌幅已深、料外資撿便宜,2018-8-31,0
2263,日本求才求職比創1974年來新高；過半企業正職員工不足,2018-8-31,-1
2264,《美債》中美貿易戰加溫、新興貨幣掀風暴 殖利率挫,2018-8-31,-1
2265,《美國經濟》七月個人消費穩健成長，FED通膨指標達陣,2018-8-31,-1
2266,《美國經濟》初領失業金21.3萬人 4週來首度增加,2018-8-31,-1
2267,夏普近日走跌主因？鴻海員工籌組的控股公司大量賣股,2018-8-31,-1
2268,《美股》2千億美元陸製品關稅驚傳下週報到！標普臉綠,2018-8-31,1
2269,《農產品》出口銷售低迷 CBOT小麥跌逾1%,2018-8-31,-1
2270,《貴金屬》COMEX黃金下跌0.5% ETF持倉續減,2018-8-31,-1
